Date,Hour,Temp,DateTime,Temp_roll3,Temp_roll24,HDD,CDD,Temp_centered,Temp_sq,Temp_cubed,Month,DayOfWeek,DayOfYear,Quarter,IsWeekend,IsHoliday,hour_sin,hour_cos
2008-05-17,20,64.17857142857143,2008-05-17 20:00:00,67.92857142857144,63.3720238095238,0.8214285714285694,0.0,-0.8214285714285694,0.6747448979591804,-0.5542547376093253,5,5,138,2,1,0,-0.8660254037844386,0.5000000000000001
2008-05-17,21,62.464285714285715,2008-05-17 21:00:00,64.88095238095238,63.26934523809524,2.5357142857142847,0.0,-2.5357142857142847,6.429846938775505,-16.30425473760931,5,5,138,2,1,0,-0.7071067811865477,0.7071067811865474
2008-05-17,22,61.67857142857143,2008-05-17 22:00:00,62.773809523809526,63.206845238095234,3.3214285714285694,0.0,-3.3214285714285694,11.031887755102026,-36.641627186588856,5,5,138,2,1,0,-0.5000000000000004,0.8660254037844384
2008-05-17,23,60.57142857142857,2008-05-17 23:00:00,61.57142857142858,63.16517857142858,4.428571428571431,0.0,-4.428571428571431,19.6122448979592,-86.85422740524794,5,5,138,2,1,0,-0.25881904510252157,0.9659258262890681
2008-05-18,0,60.25,2008-05-18 00:00:00,60.833333333333336,63.1904761904762,4.75,0.0,-4.75,22.5625,-107.171875,5,6,139,2,1,0,0.0,1.0
2008-05-18,1,58.5,2008-05-18 01:00:00,59.773809523809526,63.2217261904762,6.5,0.0,-6.5,42.25,-274.625,5,6,139,2,1,0,0.25881904510252074,0.9659258262890683
2008-05-18,2,57.535714285714285,2008-05-18 02:00:00,58.76190476190476,63.29017857142858,7.464285714285715,0.0,-7.464285714285715,55.71556122448981,-415.87686771137044,5,6,139,2,1,0,0.49999999999999994,0.8660254037844387
2008-05-18,3,57.035714285714285,2008-05-18 03:00:00,57.6904761904762,63.39583333333334,7.964285714285715,0.0,-7.964285714285715,63.429846938775526,-505.1734238338194,5,6,139,2,1,0,0.7071067811865475,0.7071067811865476
2008-05-18,4,56.25,2008-05-18 04:00:00,56.9404761904762,63.52529761904762,8.75,0.0,-8.75,76.5625,-669.921875,5,6,139,2,1,0,0.8660254037844386,0.5000000000000001
2008-05-18,5,56.0,2008-05-18 05:00:00,56.42857142857144,63.70089285714286,9.0,0.0,-9.0,81.0,-729.0,5,6,139,2,1,0,0.9659258262890683,0.25881904510252074
2008-05-18,6,56.92857142857143,2008-05-18 06:00:00,56.392857142857146,63.91517857142858,8.07142857142857,0.0,-8.07142857142857,65.14795918367344,-525.837099125364,5,6,139,2,1,0,1.0,6.123233995736766e-17
2008-05-18,7,60.392857142857146,2008-05-18 07:00:00,57.77380952380954,64.12202380952381,4.607142857142854,0.0,-4.607142857142854,21.225765306122423,-97.79013301749252,5,6,139,2,1,0,0.9659258262890683,-0.25881904510252063
2008-05-18,8,64.0,2008-05-18 08:00:00,60.440476190476204,64.30505952380953,1.0,0.0,-1.0,1.0,-1.0,5,6,139,2,1,0,0.8660254037844387,-0.4999999999999998
2008-05-18,9,67.35714285714286,2008-05-18 09:00:00,63.916666666666664,64.50148809523809,0.0,2.357142857142861,2.357142857142861,5.556122448979611,13.096574344023391,5,6,139,2,1,0,0.7071067811865476,-0.7071067811865475
2008-05-18,10,69.82142857142857,2008-05-18 10:00:00,67.05952380952381,64.70833333333334,0.0,4.821428571428569,4.821428571428569,23.246173469387735,112.07976494169083,5,6,139,2,1,0,0.49999999999999994,-0.8660254037844387
2008-05-18,11,71.78571428571429,2008-05-18 11:00:00,69.65476190476191,64.89136904761905,0.0,6.785714285714292,6.785714285714292,46.04591836734702,312.45444606414077,5,6,139,2,1,0,0.258819045102521,-0.9659258262890682
2008-05-18,12,73.82142857142857,2008-05-18 12:00:00,71.80952380952381,65.07291666666667,0.0,8.82142857142857,8.82142857142857,77.8176020408163,686.462418002915,5,6,139,2,1,0,1.2246467991473532e-16,-1.0
2008-05-18,13,74.92857142857143,2008-05-18 13:00:00,73.51190476190477,65.22619047619048,0.0,9.92857142857143,9.92857142857143,98.57653061224494,978.7241253644321,5,6,139,2,1,0,-0.2588190451025208,-0.9659258262890683
2008-05-18,14,75.35714285714286,2008-05-18 14:00:00,74.70238095238096,65.34375,0.0,10.357142857142861,10.357142857142861,107.27040816326539,1111.0149416909635,5,6,139,2,1,0,-0.4999999999999997,-0.8660254037844388
2008-05-18,15,74.03571428571429,2008-05-18 15:00:00,74.77380952380953,65.37202380952381,0.0,9.035714285714292,9.035714285714292,81.64413265306133,737.713055758019,5,6,139,2,1,0,-0.7071067811865471,-0.7071067811865479
2008-05-18,16,73.96428571428571,2008-05-18 16:00:00,74.45238095238096,65.39732142857143,0.0,8.964285714285708,8.964285714285708,80.35841836734683,720.3558217930015,5,6,139,2,1,0,-0.8660254037844384,-0.5000000000000004
2008-05-18,17,70.60714285714286,2008-05-18 17:00:00,72.86904761904763,65.29464285714286,0.0,5.607142857142861,5.607142857142861,31.44005102040821,176.288857507289,5,6,139,2,1,0,-0.9659258262890683,-0.25881904510252063
2008-05-18,18,67.67857142857143,2008-05-18 18:00:00,70.75000000000001,65.13095238095238,0.0,2.6785714285714306,2.6785714285714306,7.174744897959195,19.218066690962143,5,6,139,2,1,0,-1.0,-1.8369701987210297e-16
2008-05-18,19,65.14285714285714,2008-05-18 19:00:00,67.80952380952381,65.01190476190476,0.0,0.1428571428571388,0.1428571428571388,0.020408163265304962,0.0029154518950434832,5,6,139,2,1,0,-0.9659258262890684,0.2588190451025203
2008-05-18,20,63.25,2008-05-18 20:00:00,65.35714285714286,64.97321428571429,1.75,0.0,-1.75,3.0625,-5.359375,5,6,139,2,1,0,-0.8660254037844386,0.5000000000000001
2008-05-18,21,61.392857142857146,2008-05-18 21:00:00,63.261904761904766,64.92857142857143,3.607142857142854,0.0,-3.607142857142854,13.011479591836713,-46.93426567055382,5,6,139,2,1,0,-0.7071067811865477,0.7071067811865474
2008-05-18,22,60.82142857142857,2008-05-18 22:00:00,61.82142857142858,64.89285714285715,4.178571428571431,0.0,-4.178571428571431,17.460459183673485,-72.95977587463568,5,6,139,2,1,0,-0.5000000000000004,0.8660254037844384
2008-05-18,23,60.07142857142857,2008-05-18 23:00:00,60.761904761904766,64.87202380952381,4.928571428571431,0.0,-4.928571428571431,24.29081632653063,-119.7190233236153,5,6,139,2,1,0,-0.25881904510252157,0.9659258262890681
2008-05-19,0,59.535714285714285,2008-05-19 00:00:00,60.142857142857146,64.84226190476191,5.464285714285715,0.0,-5.464285714285715,29.85841836734695,-163.15492893586014,5,0,140,2,0,0,0.0,1.0
2008-05-19,1,58.5,2008-05-19 01:00:00,59.36904761904762,64.84226190476191,6.5,0.0,-6.5,42.25,-274.625,5,0,140,2,0,0,0.25881904510252074,0.9659258262890683
2008-05-19,2,58.0,2008-05-19 02:00:00,58.67857142857144,64.86160714285715,7.0,0.0,-7.0,49.0,-343.0,5,0,140,2,0,0,0.49999999999999994,0.8660254037844387
2008-05-19,3,57.142857142857146,2008-05-19 03:00:00,57.88095238095239,64.86607142857143,7.857142857142854,0.0,-7.857142857142854,61.734693877550974,-485.0583090379003,5,0,140,2,0,0,0.7071067811865475,0.7071067811865476
2008-05-19,4,56.357142857142854,2008-05-19 04:00:00,57.166666666666664,64.87053571428571,8.642857142857146,0.0,-8.642857142857146,74.69897959183679,-645.6126093294467,5,0,140,2,0,0,0.8660254037844386,0.5000000000000001
2008-05-19,5,54.892857142857146,2008-05-19 05:00:00,56.13095238095239,64.82440476190476,10.107142857142854,0.0,-10.107142857142854,102.15433673469381,-1032.4884748542265,5,0,140,2,0,0,0.9659258262890683,0.25881904510252074
2008-05-19,6,55.0,2008-05-19 06:00:00,55.41666666666668,64.74404761904762,10.0,0.0,-10.0,100.0,-1000.0,5,0,140,2,0,0,1.0,6.123233995736766e-17
2008-05-19,7,58.535714285714285,2008-05-19 07:00:00,56.142857142857146,64.66666666666667,6.464285714285715,0.0,-6.464285714285715,41.78698979591838,-270.12304118075815,5,0,140,2,0,0,0.9659258262890683,-0.25881904510252063
2008-05-19,8,62.714285714285715,2008-05-19 08:00:00,58.75000000000001,64.61309523809524,2.2857142857142847,0.0,-2.2857142857142847,5.2244897959183625,-11.94169096209911,5,0,140,2,0,0,0.8660254037844387,-0.4999999999999998
2008-05-19,9,65.60714285714286,2008-05-19 09:00:00,62.2857142857143,64.54017857142857,0.0,0.6071428571428612,0.6071428571428612,0.3686224489795968,0.22380648688047097,5,0,140,2,0,0,0.7071067811865476,-0.7071067811865475
2008-05-19,10,68.0,2008-05-19 10:00:00,65.4404761904762,64.46428571428571,0.0,3.0,3.0,9.0,27.0,5,0,140,2,0,0,0.49999999999999994,-0.8660254037844387
2008-05-19,11,70.21428571428571,2008-05-19 11:00:00,67.9404761904762,64.39880952380952,0.0,5.214285714285708,5.214285714285708,27.188775510204017,141.77004373177792,5,0,140,2,0,0,0.258819045102521,-0.9659258262890682
2008-05-19,12,71.96428571428571,2008-05-19 12:00:00,70.05952380952381,64.32142857142857,0.0,6.964285714285708,6.964285714285708,48.501275510203996,337.776740160349,5,0,140,2,0,0,1.2246467991473532e-16,-1.0
2008-05-19,13,73.42857142857143,2008-05-19 13:00:00,71.86904761904763,64.25892857142857,0.0,8.42857142857143,8.42857142857143,71.04081632653065,598.772594752187,5,0,140,2,0,0,-0.2588190451025208,-0.9659258262890683
2008-05-19,14,74.46428571428571,2008-05-19 14:00:00,73.28571428571429,64.22172619047619,0.0,9.464285714285708,9.464285714285708,89.57270408163254,847.741663629736,5,0,140,2,0,0,-0.4999999999999997,-0.8660254037844388
2008-05-19,15,75.39285714285714,2008-05-19 15:00:00,74.42857142857143,64.27827380952381,0.0,10.392857142857139,10.392857142857139,108.01147959183665,1122.5478771865876,5,0,140,2,0,0,-0.7071067811865471,-0.7071067811865479
2008-05-19,16,75.32142857142857,2008-05-19 16:00:00,75.05952380952381,64.33482142857143,0.0,10.32142857142857,10.32142857142857,106.531887755102,1099.5612700437312,5,0,140,2,0,0,-0.8660254037844384,-0.5000000000000004
2008-05-19,17,75.5,2008-05-19 17:00:00,75.40476190476191,64.53869047619047,0.0,10.5,10.5,110.25,1157.625,5,0,140,2,0,0,-0.9659258262890683,-0.25881904510252063
2008-05-19,18,74.39285714285714,2008-05-19 18:00:00,75.07142857142857,64.81845238095238,0.0,9.392857142857139,9.392857142857139,88.22576530612237,828.692009839649,5,0,140,2,0,0,-1.0,-1.8369701987210297e-16
2008-05-19,19,70.10714285714286,2008-05-19 19:00:00,73.33333333333336,65.02529761904762,0.0,5.107142857142861,5.107142857142861,26.082908163265348,133.20913811953383,5,0,140,2,0,0,-0.9659258262890684,0.2588190451025203
2008-05-19,20,65.57142857142857,2008-05-19 20:00:00,70.02380952380953,65.12202380952381,0.0,0.5714285714285694,0.5714285714285694,0.32653061224489566,0.18658892128279683,5,0,140,2,0,0,-0.8660254037844386,0.5000000000000001
2008-05-19,21,63.107142857142854,2008-05-19 21:00:00,66.26190476190477,65.19345238095238,1.892857142857146,0.0,-1.892857142857146,3.5829081632653175,-6.7819333090379335,5,0,140,2,0,0,-0.7071067811865477,0.7071067811865474
2008-05-19,22,61.92857142857143,2008-05-19 22:00:00,63.535714285714285,65.23958333333333,3.0714285714285694,0.0,-3.0714285714285694,9.433673469387742,-28.974854227405192,5,0,140,2,0,0,-0.5000000000000004,0.8660254037844384
2008-05-19,23,61.32142857142857,2008-05-19 23:00:00,62.11904761904763,65.29166666666667,3.6785714285714306,0.0,-3.6785714285714306,13.531887755102055,-49.77801567055402,5,0,140,2,0,0,-0.25881904510252157,0.9659258262890681
2008-05-20,0,61.0,2008-05-20 00:00:00,61.41666666666668,65.35267857142857,4.0,0.0,-4.0,16.0,-64.0,5,1,141,2,0,0,0.0,1.0
2008-05-20,1,61.964285714285715,2008-05-20 01:00:00,61.428571428571445,65.49702380952381,3.0357142857142847,0.0,-3.0357142857142847,9.21556122448979,-27.97581086005828,5,1,141,2,0,0,0.25881904510252074,0.9659258262890683
2008-05-20,2,62.42857142857143,2008-05-20 02:00:00,61.79761904761906,65.6815476190476,2.5714285714285694,0.0,-2.5714285714285694,6.612244897959173,-17.002915451895003,5,1,141,2,0,0,0.49999999999999994,0.8660254037844387
2008-05-20,3,63.392857142857146,2008-05-20 03:00:00,62.5952380952381,65.94196428571429,1.607142857142854,0.0,-1.607142857142854,2.582908163265296,-4.15110240524779,5,1,141,2,0,0,0.7071067811865475,0.7071067811865476
2008-05-20,4,64.03571428571429,2008-05-20 04:00:00,63.2857142857143,66.26190476190476,0.9642857142857082,0.0,-0.9642857142857082,0.9298469387754985,-0.8966381195335107,5,1,141,2,0,0,0.8660254037844386,0.5000000000000001
2008-05-20,5,64.85714285714286,2008-05-20 05:00:00,64.09523809523812,66.67708333333333,0.1428571428571388,0.0,-0.1428571428571388,0.020408163265304962,-0.0029154518950434832,5,1,141,2,0,0,0.9659258262890683,0.25881904510252074
2008-05-20,6,65.67857142857143,2008-05-20 06:00:00,64.85714285714288,67.12202380952381,0.0,0.6785714285714306,0.6785714285714306,0.46045918367347216,0.31245444606414274,5,1,141,2,0,0,1.0,6.123233995736766e-17
2008-05-20,7,67.78571428571429,2008-05-20 07:00:00,66.10714285714288,67.50744047619048,0.0,2.785714285714292,2.785714285714292,7.760204081632687,21.617711370262533,5,1,141,2,0,0,0.9659258262890683,-0.25881904510252063
2008-05-20,8,70.42857142857143,2008-05-20 08:00:00,67.96428571428572,67.82886904761905,0.0,5.428571428571431,5.428571428571431,29.469387755102062,159.97667638483983,5,1,141,2,0,0,0.8660254037844387,-0.4999999999999998
2008-05-20,9,72.89285714285714,2008-05-20 09:00:00,70.36904761904763,68.13244047619047,0.0,7.892857142857139,7.892857142857139,62.29719387755095,491.70285167638406,5,1,141,2,0,0,0.7071067811865476,-0.7071067811865475
2008-05-20,10,75.39285714285714,2008-05-20 10:00:00,72.90476190476191,68.44047619047619,0.0,10.392857142857139,10.392857142857139,108.01147959183665,1122.5478771865876,5,1,141,2,0,0,0.49999999999999994,-0.8660254037844387
2008-05-20,11,77.89285714285714,2008-05-20 11:00:00,75.39285714285715,68.76041666666667,0.0,12.892857142857139,12.892857142857139,166.22576530612236,2143.125045553934,5,1,141,2,0,0,0.258819045102521,-0.9659258262890682
2008-05-20,12,79.71428571428571,2008-05-20 12:00:00,77.66666666666667,69.08333333333333,0.0,14.714285714285708,14.714285714285708,216.51020408163248,3185.793002915448,5,1,141,2,0,0,1.2246467991473532e-16,-1.0
2008-05-20,13,80.25,2008-05-20 13:00:00,79.28571428571429,69.36755952380952,0.0,15.25,15.25,232.5625,3546.578125,5,1,141,2,0,0,-0.2588190451025208,-0.9659258262890683
2008-05-20,14,81.03571428571429,2008-05-20 14:00:00,80.33333333333333,69.64136904761905,0.0,16.035714285714292,16.035714285714292,257.14413265306143,4123.4898414723075,5,1,141,2,0,0,-0.4999999999999997,-0.8660254037844388
2008-05-20,15,81.35714285714286,2008-05-20 15:00:00,80.8809523809524,69.88988095238095,0.0,16.35714285714286,16.35714285714286,267.55612244897975,4376.45371720117,5,1,141,2,0,0,-0.7071067811865471,-0.7071067811865479
2008-05-20,16,77.32142857142857,2008-05-20 16:00:00,79.90476190476191,69.97321428571429,0.0,12.32142857142857,12.32142857142857,151.81760204081627,1870.6097394314859,5,1,141,2,0,0,-0.8660254037844384,-0.5000000000000004
2008-05-20,17,73.64285714285714,2008-05-20 17:00:00,77.44047619047619,69.89583333333333,0.0,8.642857142857139,8.642857142857139,74.69897959183666,645.6126093294451,5,1,141,2,0,0,-0.9659258262890683,-0.25881904510252063
2008-05-20,18,70.57142857142857,2008-05-20 18:00:00,73.84523809523809,69.73660714285715,0.0,5.571428571428569,5.571428571428569,31.04081632653059,172.94169096209893,5,1,141,2,0,0,-1.0,-1.8369701987210297e-16
2008-05-20,19,68.46428571428571,2008-05-20 19:00:00,70.89285714285715,69.66815476190476,0.0,3.464285714285708,3.464285714285708,12.001275510204039,41.57584730320678,5,1,141,2,0,0,-0.9659258262890684,0.2588190451025203
2008-05-20,20,65.07142857142857,2008-05-20 20:00:00,68.03571428571429,69.64732142857143,0.0,0.0714285714285694,0.0714285714285694,0.0051020408163262405,0.0003644314868804354,5,1,141,2,0,0,-0.8660254037844386,0.5000000000000001
2008-05-20,21,63.357142857142854,2008-05-20 21:00:00,65.6309523809524,69.6577380952381,1.642857142857146,0.0,-1.642857142857146,2.6989795918367445,-4.43403790087466,5,1,141,2,0,0,-0.7071067811865477,0.7071067811865474
2008-05-20,22,61.964285714285715,2008-05-20 22:00:00,63.46428571428572,69.65922619047619,3.0357142857142847,0.0,-3.0357142857142847,9.21556122448979,-27.97581086005828,5,1,141,2,0,0,-0.5000000000000004,0.8660254037844384
2008-05-20,23,61.035714285714285,2008-05-20 23:00:00,62.11904761904763,69.64732142857143,3.9642857142857153,0.0,-3.9642857142857153,15.715561224489804,-62.300974854227455,5,1,141,2,0,0,-0.25881904510252157,0.9659258262890681
2008-05-21,0,60.0,2008-05-21 00:00:00,61.00000000000001,69.60565476190477,5.0,0.0,-5.0,25.0,-125.0,5,2,142,2,0,0,0.0,1.0
2008-05-21,1,58.857142857142854,2008-05-21 01:00:00,59.96428571428572,69.47619047619048,6.142857142857146,0.0,-6.142857142857146,37.73469387755106,-231.79883381924233,5,2,142,2,0,0,0.25881904510252074,0.9659258262890683
2008-05-21,2,57.92857142857143,2008-05-21 02:00:00,58.928571428571445,69.28869047619047,7.071428571428569,0.0,-7.071428571428569,50.0051020408163,-353.60750728862945,5,2,142,2,0,0,0.49999999999999994,0.8660254037844387
2008-05-21,3,56.75,2008-05-21 03:00:00,57.84523809523811,69.01190476190476,8.25,0.0,-8.25,68.0625,-561.515625,5,2,142,2,0,0,0.7071067811865475,0.7071067811865476
2008-05-21,4,56.035714285714285,2008-05-21 04:00:00,56.90476190476192,68.67857142857143,8.964285714285715,0.0,-8.964285714285715,80.35841836734696,-720.3558217930032,5,2,142,2,0,0,0.8660254037844386,0.5000000000000001
2008-05-21,5,55.607142857142854,2008-05-21 05:00:00,56.13095238095239,68.29315476190476,9.392857142857146,0.0,-9.392857142857146,88.22576530612251,-828.692009839651,5,2,142,2,0,0,0.9659258262890683,0.25881904510252074
2008-05-21,6,55.607142857142854,2008-05-21 06:00:00,55.75000000000001,67.87351190476191,9.392857142857146,0.0,-9.392857142857146,88.22576530612251,-828.692009839651,5,2,142,2,0,0,1.0,6.123233995736766e-17
2008-05-21,7,58.535714285714285,2008-05-21 07:00:00,56.58333333333334,67.48809523809523,6.464285714285715,0.0,-6.464285714285715,41.78698979591838,-270.12304118075815,5,2,142,2,0,0,0.9659258262890683,-0.25881904510252063
2008-05-21,8,62.5,2008-05-21 08:00:00,58.88095238095239,67.15773809523809,2.5,0.0,-2.5,6.25,-15.625,5,2,142,2,0,0,0.8660254037844387,-0.4999999999999998
2008-05-21,9,65.39285714285714,2008-05-21 09:00:00,62.142857142857146,66.84523809523809,0.0,0.3928571428571388,0.3928571428571388,0.15433673469387435,0.06063228862973573,5,2,142,2,0,0,0.7071067811865476,-0.7071067811865475
2008-05-21,10,67.75,2008-05-21 10:00:00,65.21428571428572,66.52678571428571,0.0,2.75,2.75,7.5625,20.796875,5,2,142,2,0,0,0.49999999999999994,-0.8660254037844387
2008-05-21,11,69.82142857142857,2008-05-21 11:00:00,67.65476190476191,66.19047619047619,0.0,4.821428571428569,4.821428571428569,23.246173469387735,112.07976494169083,5,2,142,2,0,0,0.258819045102521,-0.9659258262890682
2008-05-21,12,71.25,2008-05-21 12:00:00,69.60714285714288,65.83779761904762,0.0,6.25,6.25,39.0625,244.140625,5,2,142,2,0,0,1.2246467991473532e-16,-1.0
2008-05-21,13,71.82142857142857,2008-05-21 13:00:00,70.96428571428572,65.48660714285714,0.0,6.821428571428569,6.821428571428569,46.53188775510201,317.41394861516005,5,2,142,2,0,0,-0.2588190451025208,-0.9659258262890683
2008-05-21,14,72.42857142857143,2008-05-21 14:00:00,71.83333333333336,65.12797619047619,0.0,7.428571428571431,7.428571428571431,55.183673469387784,409.9358600583094,5,2,142,2,0,0,-0.4999999999999997,-0.8660254037844388
2008-05-21,15,73.39285714285714,2008-05-21 15:00:00,72.54761904761905,64.79613095238095,0.0,8.392857142857139,8.392857142857139,70.44005102040809,591.1932853498533,5,2,142,2,0,0,-0.7071067811865471,-0.7071067811865479
2008-05-21,16,74.07142857142857,2008-05-21 16:00:00,73.29761904761905,64.66071428571429,0.0,9.07142857142857,9.07142857142857,82.29081632653057,746.4952623906701,5,2,142,2,0,0,-0.8660254037844384,-0.5000000000000004
2008-05-21,17,73.71428571428571,2008-05-21 17:00:00,73.72619047619048,64.66369047619047,0.0,8.714285714285708,8.714285714285708,75.93877551020398,661.7521865889199,5,2,142,2,0,0,-0.9659258262890683,-0.25881904510252063
2008-05-21,18,72.5,2008-05-21 18:00:00,73.42857142857144,64.7440476190476,0.0,7.5,7.5,56.25,421.875,5,2,142,2,0,0,-1.0,-1.8369701987210297e-16
2008-05-21,19,68.96428571428571,2008-05-21 19:00:00,71.72619047619048,64.76488095238095,0.0,3.964285714285708,3.964285714285708,15.715561224489747,62.30097485422712,5,2,142,2,0,0,-0.9659258262890684,0.2588190451025203
2008-05-21,20,64.28571428571429,2008-05-21 20:00:00,68.58333333333333,64.73214285714285,0.7142857142857082,0.0,-0.7142857142857082,0.5102040816326444,-0.3644314868804571,5,2,142,2,0,0,-0.8660254037844386,0.5000000000000001
2008-05-21,21,61.0,2008-05-21 21:00:00,64.75,64.63392857142857,4.0,0.0,-4.0,16.0,-64.0,5,2,142,2,0,0,-0.7071067811865477,0.7071067811865474
2008-05-21,22,58.964285714285715,2008-05-21 22:00:00,61.41666666666668,64.50892857142857,6.035714285714285,0.0,-6.035714285714285,36.4298469387755,-219.8801475947521,5,2,142,2,0,0,-0.5000000000000004,0.8660254037844384
2008-05-21,23,57.75,2008-05-21 23:00:00,59.23809523809525,64.37202380952381,7.25,0.0,-7.25,52.5625,-381.078125,5,2,142,2,0,0,-0.25881904510252157,0.9659258262890681
2008-05-22,0,55.964285714285715,2008-05-22 00:00:00,57.55952380952382,64.20386904761905,9.035714285714285,0.0,-9.035714285714285,81.6441326530612,-737.7130557580173,5,3,143,2,0,0,0.0,1.0
2008-05-22,1,54.714285714285715,2008-05-22 01:00:00,56.142857142857146,64.03124999999999,10.285714285714285,0.0,-10.285714285714285,105.79591836734691,-1088.1865889212825,5,3,143,2,0,0,0.25881904510252074,0.9659258262890683
2008-05-22,2,53.5,2008-05-22 02:00:00,54.72619047619048,63.84672619047618,11.5,0.0,-11.5,132.25,-1520.875,5,3,143,2,0,0,0.49999999999999994,0.8660254037844387
2008-05-22,3,52.857142857142854,2008-05-22 03:00:00,53.690476190476204,63.6845238095238,12.142857142857146,0.0,-12.142857142857146,147.4489795918368,-1790.4518950437332,5,3,143,2,0,0,0.7071067811865475,0.7071067811865476
2008-05-22,4,51.82142857142857,2008-05-22 04:00:00,52.72619047619048,63.50892857142858,13.17857142857143,0.0,-13.17857142857143,173.67474489795924,-2288.7850309766773,5,3,143,2,0,0,0.8660254037844386,0.5000000000000001
2008-05-22,5,51.25,2008-05-22 05:00:00,51.97619047619048,63.327380952380956,13.75,0.0,-13.75,189.0625,-2599.609375,5,3,143,2,0,0,0.9659258262890683,0.25881904510252074
2008-05-22,6,52.82142857142857,2008-05-22 06:00:00,51.96428571428572,63.21130952380952,12.17857142857143,0.0,-12.17857142857143,148.31760204081638,-1806.2965105685141,5,3,143,2,0,0,1.0,6.123233995736766e-17
2008-05-22,7,58.964285714285715,2008-05-22 07:00:00,54.3452380952381,63.229166666666664,6.035714285714285,0.0,-6.035714285714285,36.4298469387755,-219.8801475947521,5,3,143,2,0,0,0.9659258262890683,-0.25881904510252063
2008-05-22,8,64.60714285714286,2008-05-22 08:00:00,58.79761904761906,63.316964285714285,0.3928571428571388,0.0,-0.3928571428571388,0.15433673469387435,-0.06063228862973573,5,3,143,2,0,0,0.8660254037844387,-0.4999999999999998
2008-05-22,9,68.53571428571429,2008-05-22 09:00:00,64.03571428571429,63.447916666666664,0.0,3.535714285714292,3.535714285714292,12.501275510204124,44.200938411078944,5,3,143,2,0,0,0.7071067811865476,-0.7071067811865475
2008-05-22,10,70.64285714285714,2008-05-22 10:00:00,67.92857142857143,63.56845238095238,0.0,5.642857142857139,5.642857142857139,31.841836734693832,179.67893586005792,5,3,143,2,0,0,0.49999999999999994,-0.8660254037844387
2008-05-22,11,72.25,2008-05-22 11:00:00,70.47619047619048,63.669642857142854,0.0,7.25,7.25,52.5625,381.078125,5,3,143,2,0,0,0.258819045102521,-0.9659258262890682
2008-05-22,12,73.75,2008-05-22 12:00:00,72.21428571428572,63.77380952380952,0.0,8.75,8.75,76.5625,669.921875,5,3,143,2,0,0,1.2246467991473532e-16,-1.0
2008-05-22,13,75.32142857142857,2008-05-22 13:00:00,73.77380952380952,63.91964285714286,0.0,10.32142857142857,10.32142857142857,106.531887755102,1099.5612700437312,5,3,143,2,0,0,-0.2588190451025208,-0.9659258262890683
2008-05-22,14,76.46428571428571,2008-05-22 14:00:00,75.17857142857143,64.08779761904762,0.0,11.464285714285708,11.464285714285708,131.42984693877537,1506.7493166909596,5,3,143,2,0,0,-0.4999999999999997,-0.8660254037844388
2008-05-22,15,77.14285714285714,2008-05-22 15:00:00,76.30952380952381,64.24404761904762,0.0,12.142857142857139,12.142857142857139,147.44897959183663,1790.45189504373,5,3,143,2,0,0,-0.7071067811865471,-0.7071067811865479
2008-05-22,16,77.60714285714286,2008-05-22 16:00:00,77.07142857142857,64.39136904761905,0.0,12.607142857142861,12.607142857142861,158.94005102040828,2003.779928935862,5,3,143,2,0,0,-0.8660254037844384,-0.5000000000000004
2008-05-22,17,77.25,2008-05-22 17:00:00,77.33333333333333,64.53869047619048,0.0,12.25,12.25,150.0625,1838.265625,5,3,143,2,0,0,-0.9659258262890683,-0.25881904510252063
2008-05-22,18,75.46428571428571,2008-05-22 18:00:00,76.77380952380953,64.66220238095238,0.0,10.464285714285708,10.464285714285708,109.50127551020395,1145.8526330174907,5,3,143,2,0,0,-1.0,-1.8369701987210297e-16
2008-05-22,19,71.53571428571429,2008-05-22 19:00:00,74.75,64.76934523809524,0.0,6.535714285714292,6.535714285714292,42.715561224489875,279.176703717202,5,3,143,2,0,0,-0.9659258262890684,0.2588190451025203
2008-05-22,20,66.35714285714286,2008-05-22 20:00:00,71.11904761904762,64.85565476190477,0.0,1.3571428571428612,1.3571428571428612,1.8418367346938886,2.499635568513142,5,3,143,2,0,0,-0.8660254037844386,0.5000000000000001
2008-05-22,21,63.42857142857143,2008-05-22 21:00:00,67.10714285714288,64.95684523809524,1.5714285714285694,0.0,-1.5714285714285694,2.4693877551020345,-3.880466472303192,5,3,143,2,0,0,-0.7071067811865477,0.7071067811865474
2008-05-22,22,61.107142857142854,2008-05-22 22:00:00,63.63095238095239,65.04613095238095,3.892857142857146,0.0,-3.892857142857146,15.154336734693901,-58.99366800291559,5,3,143,2,0,0,-0.5000000000000004,0.8660254037844384
2008-05-22,23,59.92857142857143,2008-05-22 23:00:00,61.48809523809524,65.13690476190476,5.071428571428569,0.0,-5.071428571428569,25.71938775510202,-130.43403790087447,5,3,143,2,0,0,-0.25881904510252157,0.9659258262890681
2008-05-23,0,59.107142857142854,2008-05-23 00:00:00,60.04761904761906,65.26785714285714,5.892857142857146,0.0,-5.892857142857146,34.72576530612248,-204.63397412536474,5,4,144,2,0,0,0.0,1.0
2008-05-23,1,58.42857142857143,2008-05-23 01:00:00,59.154761904761905,65.42261904761905,6.571428571428569,0.0,-6.571428571428569,43.18367346938773,-283.77842565597643,5,4,144,2,0,0,0.25881904510252074,0.9659258262890683
